loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag
10000.0,10000.0,10000.0,0.0,7.96,313.18,3.0,20.0,0.0,40000.0,0.0,0.0,0.0,1.0,15.53,0.0,0.0,6.0,0.0,9765.0,24.3,8.0,0.0,7192.81,7192.81,3440.56,3440.56,2807.19,633.37,0.0,0.0,0.0,313.18,0.0,1.0,0.0,0.0,0.0,12864.0,0.0,1.0,0.0,1.0,24.0,3099.0,36.0,1.0,3.0,5883.0,26.0,40200.0,0.0,1.0,0.0,4.0,2144.0,30435.0,24.3,0.0,0.0,45.0,47.0,11.0,11.0,0.0,11.0,22.0,0.0,3.0,3.0,5.0,6.0,2.0,5.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,48825.0,12864.0,40200.0,8625.0,0.0,0.0,0.0
24600.0,24600.0,24600.0,1.0,19.42,643.84,1.0,15.0,1.0,65000.0,1.0,0.0,0.0,0.0,26.53,0.0,0.0,13.0,1.0,19938.0,97.7,23.0,0.0,21667.28,21667.28,7055.7,7055.7,2932.72,4122.98,0.0,0.0,0.0,643.84,0.0,1.0,0.0,0.0,0.0,60943.0,0.0,2.0,0.0,0.0,31.0,27362.0,64.0,0.0,1.0,5680.0,75.0,20400.0,0.0,3.0,0.0,1.0,5079.0,406.0,97.8,0.0,0.0,182.0,171.0,22.0,22.0,1.0,33.0,0.0,0.0,8.0,9.0,8.0,9.0,8.0,10.0,14.0,9.0,13.0,0.0,0.0,0.0,0.0,100.0,100.0,1.0,0.0,103250.0,47300.0,18400.0,42600.0,0.0,0.0,0.0
10000.0,10000.0,10000.0,1.0,18.45,256.39,1.0,1.0,0.0,60000.0,0.0,0.0,0.0,0.0,17.1,0.0,1.0,8.0,0.0,4419.0,49.1,9.0,0.0,8781.24,8781.24,2843.62,2843.62,1218.76,1624.86,0.0,0.0,0.0,256.39,0.0,1.0,0.0,0.0,0.0,18287.0,1.0,5.0,1.0,2.0,2.0,13868.0,43.0,0.0,0.0,3654.0,44.0,9000.0,3.0,1.0,1.0,2.0,2286.0,4581.0,49.1,0.0,0.0,92.0,100.0,53.0,2.0,0.0,53.0,2.0,0.0,2.0,2.0,3.0,3.0,6.0,3.0,3.0,2.0,8.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,41575.0,18287.0,9000.0,32575.0,0.0,0.0,0.0
21000.0,21000.0,21000.0,0.0,6.07,639.53,3.0,24.0,0.0,160000.0,0.0,0.0,0.0,0.0,9.98,0.0,0.0,19.0,0.0,16724.0,27.6,29.0,0.0,14983.0,14983.0,7027.75,7027.75,6017.0,1010.75,0.0,0.0,0.0,639.53,0.0,1.0,0.0,0.0,0.0,97662.0,0.0,5.0,0.0,0.0,56.0,80938.0,70.0,2.0,3.0,3270.0,50.0,60700.0,0.0,0.0,1.0,3.0,5140.0,31641.0,24.5,0.0,0.0,145.0,174.0,10.0,10.0,0.0,10.0,11.0,0.0,5.0,9.0,9.0,11.0,11.0,14.0,17.0,9.0,19.0,0.0,0.0,0.0,2.0,100.0,11.1,0.0,0.0,155056.0,97662.0,41900.0,94356.0,0.0,0.0,0.0
35000.0,35000.0,35000.0,0.0,7.34,1086.15,3.0,8.0,1.0,81000.0,1.0,0.0,0.0,1.0,16.2,0.0,0.0,21.0,0.0,37245.0,38.7,50.0,0.0,25108.44,25108.44,11933.38,11933.38,9891.56,2041.82,0.0,0.0,0.0,1086.15,0.0,1.0,0.0,0.0,0.0,250090.0,0.0,1.0,1.0,1.0,9.0,7955.0,93.0,1.0,3.0,17693.0,43.0,96300.0,1.0,0.0,2.0,5.0,14711.0,29680.0,55.4,0.0,0.0,163.0,166.0,12.0,7.0,6.0,12.0,9.0,0.0,5.0,6.0,8.0,16.0,4.0,19.0,40.0,6.0,21.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,311900.0,45200.0,66500.0,8600.0,0.0,1.0,0.0
20000.0,20000.0,20000.0,0.0,13.58,679.48,0.0,5.0,1.0,38000.0,0.0,0.0,0.0,0.0,22.93,0.0,0.0,5.0,0.0,13550.0,82.1,13.0,1.0,14723.54,14723.54,7459.19,7459.19,5276.46,2182.73,0.0,0.0,0.0,679.48,0.0,1.0,0.0,0.0,0.0,20579.0,0.0,2.0,1.0,2.0,10.0,7029.0,65.0,0.0,1.0,4530.0,75.0,16500.0,0.0,10.0,1.0,3.0,4116.0,1970.0,69.7,0.0,0.0,94.0,114.0,21.0,10.0,0.0,41.0,10.0,0.0,1.0,3.0,1.0,2.0,5.0,3.0,8.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,27400.0,20579.0,6500.0,10900.0,0.0,0.0,0.0
10000.0,10000.0,10000.0,0.0,15.04,346.85,0.0,3.0,0.0,22800.0,1.0,0.0,0.0,9.0,20.68,0.0,0.0,3.0,0.0,4313.0,78.4,10.0,1.0,7404.73,7404.73,3806.99,3806.99,2595.27,1211.72,0.0,0.0,0.0,346.85,0.0,1.0,0.0,0.0,0.0,8130.0,1.0,1.0,1.0,2.0,10.0,3817.0,64.0,1.0,1.0,2773.0,71.0,5500.0,0.0,6.0,0.0,3.0,2710.0,727.0,79.2,0.0,0.0,76.0,32.0,3.0,3.0,0.0,32.0,22.0,0.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,11500.0,8130.0,3500.0,6000.0,0.0,0.0,0.0
8000.0,8000.0,8000.0,0.0,9.92,257.84,2.0,18.0,0.0,125000.0,0.0,0.0,0.0,1.0,7.66,0.0,1.0,6.0,0.0,16173.0,69.7,15.0,0.0,5801.87,5801.87,2827.42,2827.42,2198.13,629.29,0.0,0.0,0.0,257.84,0.0,1.0,0.0,0.0,65.0,28158.0,1.0,1.0,0.0,1.0,19.0,11985.0,77.0,1.0,2.0,9158.0,73.0,23200.0,0.0,1.0,1.0,3.0,4693.0,245.0,98.4,0.0,0.0,152.0,194.0,1.0,1.0,0.0,123.0,1.0,0.0,3.0,4.0,3.0,10.0,2.0,5.0,13.0,4.0,6.0,0.0,0.0,0.0,1.0,86.7,100.0,0.0,0.0,38735.0,28158.0,15200.0,15535.0,0.0,0.0,0.0
35000.0,35000.0,34975.0,0.0,18.45,1273.25,1.0,1.0,0.0,102000.0,0.0,0.0,0.0,1.0,18.28,0.0,1.0,16.0,0.0,13505.0,68.0,32.0,1.0,26262.4,26243.64,14007.79,13997.78,8737.6,5270.19,0.0,0.0,0.0,1273.25,0.0,1.0,0.0,0.0,776.0,23301.0,1.0,2.0,1.0,1.0,11.0,9796.0,38.0,4.0,4.0,5027.0,68.0,19930.0,0.0,1.0,2.0,5.0,1553.0,2392.0,87.0,0.0,0.0,128.0,262.0,5.0,5.0,3.0,7.0,2.0,2.0,6.0,13.0,5.0,8.0,7.0,13.0,22.0,9.0,15.0,0.0,0.0,0.0,5.0,66.0,66.7,0.0,0.0,45568.0,28878.0,14350.0,25638.0,0.0,0.0,0.0
25000.0,25000.0,25000.0,0.0,10.9,817.29,2.0,14.0,0.0,109000.0,2.0,0.0,0.0,1.0,34.61,1.0,0.0,17.0,0.0,78823.0,64.0,41.0,0.0,18204.69,18204.69,8959.91,8959.91,6795.31,2164.6,0.0,0.0,0.0,817.29,0.0,1.0,0.0,0.0,0.0,114583.0,0.0,3.0,1.0,3.0,8.0,35760.0,62.0,1.0,4.0,21631.0,64.0,123800.0,0.0,0.0,2.0,7.0,7161.0,11200.0,74.0,0.0,0.0,212.0,371.0,8.0,8.0,3.0,40.0,8.0,0.0,5.0,13.0,8.0,8.0,11.0,13.0,26.0,8.0,16.0,0.0,0.0,0.0,2.0,95.0,40.0,0.0,0.0,181063.0,114583.0,56000.0,57263.0,0.0,0.0,0.0
8000.0,8000.0,8000.0,0.0,18.45,291.03,1.0,1.0,0.0,76450.0,1.0,0.0,0.0,1.0,28.1,0.0,0.0,9.0,0.0,40486.0,88.2,13.0,0.0,6002.81,6002.81,3216.35,3216.35,1997.19,1219.16,0.0,0.0,0.0,291.03,0.0,1.0,0.0,0.0,0.0,42120.0,1.0,1.0,0.0,0.0,35.0,1634.0,7.0,2.0,2.0,21696.0,61.0,45900.0,0.0,0.0,0.0,2.0,4680.0,821.0,97.8,0.0,0.0,51.0,177.0,4.0,4.0,0.0,4.0,0.0,0.0,6.0,8.0,6.0,6.0,2.0,8.0,11.0,8.0,9.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,69125.0,42120.0,38100.0,23225.0,0.0,0.0,0.0
26000.0,26000.0,26000.0,1.0,9.92,551.41,2.0,18.0,1.0,110000.0,0.0,0.0,0.0,0.0,15.93,0.0,0.0,10.0,0.0,28149.0,51.9,25.0,0.0,22141.91,22141.91,6122.83,6122.83,3858.09,2264.74,0.0,0.0,0.0,551.41,0.0,1.0,0.0,0.0,0.0,500666.0,0.0,3.0,0.0,2.0,19.0,49524.0,71.0,0.0,0.0,15317.0,63.0,54200.0,1.0,7.0,1.0,3.0,50067.0,25151.0,52.8,0.0,0.0,128.0,209.0,45.0,10.0,3.0,45.0,12.0,0.0,3.0,3.0,5.0,6.0,13.0,6.0,9.0,3.0,10.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,551427.0,77673.0,53300.0,69727.0,0.0,0.0,0.0
35000.0,35000.0,35000.0,0.0,7.34,1086.15,3.0,8.0,1.0,75000.0,0.0,0.0,0.0,0.0,10.94,0.0,0.0,4.0,0.0,31308.0,80.3,13.0,1.0,23097.14,23097.14,13919.11,13919.11,11902.86,2016.25,0.0,0.0,0.0,1086.15,0.0,1.0,1.0,0.0,0.0,388238.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,14275.0,80.0,39000.0,1.0,5.0,3.0,3.0,97060.0,5392.0,81.4,0.0,0.0,136.0,181.0,32.0,22.0,5.0,32.0,4.0,0.0,2.0,3.0,2.0,4.0,3.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,0.0,407100.0,31308.0,29000.0,0.0,0.0,0.0,0.0
20000.0,20000.0,20000.0,0.0,6.72,614.99,3.0,22.0,0.0,49143.0,2.0,0.0,0.0,0.0,3.44,0.0,0.0,2.0,0.0,6086.0,0.0,9.0,0.0,14309.56,14309.56,6749.96,6749.96,5690.44,1059.52,0.0,0.0,0.0,614.99,0.0,1.0,0.0,0.0,0.0,6086.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,6086.0,0.0,10500.0,0.0,0.0,0.0,0.0,3043.0,4414.0,0.0,0.0,0.0,67.0,153.0,120.0,67.0,0.0,130.0,0.0,0.0,1.0,1.0,2.0,8.0,1.0,2.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,10500.0,6086.0,10500.0,0.0,0.0,0.0,0.0
24500.0,24500.0,24500.0,0.0,6.71,753.25,3.0,22.0,1.0,65200.0,0.0,0.0,0.0,1.0,22.99,0.0,0.0,6.0,0.0,15901.0,48.3,19.0,0.0,17528.47,17528.47,8276.62,8276.62,6971.53,1305.09,0.0,0.0,0.0,753.25,0.0,1.0,1.0,0.0,0.0,326608.0,0.0,1.0,1.0,1.0,10.0,25369.0,67.0,0.0,0.0,14031.0,58.0,32900.0,0.0,10.0,1.0,1.0,54435.0,12869.0,52.2,0.0,0.0,128.0,311.0,48.0,10.0,1.0,262.0,10.0,0.0,1.0,2.0,2.0,3.0,12.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,395006.0,41270.0,26900.0,38106.0,0.0,0.0,0.0
30000.0,30000.0,30000.0,0.0,15.04,1040.55,0.0,3.0,1.0,101000.0,1.0,1.0,0.0,6.0,21.9,0.0,0.0,10.0,0.0,57484.0,86.3,18.0,0.0,0.0,0.0,31959.458021630897,31959.46,30000.0,1959.46,0.0,0.0,0.0,27822.33,0.0,1.0,0.0,0.0,0.0,250564.0,1.0,1.0,0.0,0.0,25.0,4462.0,36.0,1.0,1.0,24372.0,78.0,66600.0,0.0,3.0,1.0,1.0,25056.0,3627.0,92.0,0.0,0.0,133.0,336.0,5.0,5.0,3.0,5.0,11.0,0.0,4.0,8.0,4.0,5.0,5.0,8.0,10.0,8.0,10.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,299543.0,61946.0,45400.0,12400.0,0.0,0.0,0.0
11200.0,11200.0,11200.0,0.0,11.98,371.9,2.0,9.0,1.0,70000.0,1.0,0.0,0.0,1.0,15.74,0.0,0.0,11.0,0.0,11665.0,48.8,16.0,0.0,8191.87,8191.87,4083.45,4083.45,3008.13,1075.32,0.0,0.0,0.0,371.9,0.0,1.0,0.0,0.0,141.0,222617.0,0.0,1.0,0.0,1.0,18.0,31730.0,0.0,0.0,7.0,4950.0,49.0,23900.0,0.0,2.0,0.0,9.0,20238.0,3596.0,72.1,0.0,0.0,144.0,49.0,13.0,13.0,2.0,13.0,18.0,0.0,5.0,8.0,5.0,5.0,5.0,9.0,9.0,8.0,11.0,0.0,0.0,0.0,0.0,93.8,60.0,0.0,0.0,245728.0,43395.0,12900.0,38170.0,0.0,0.0,0.0
10000.0,10000.0,10000.0,0.0,16.01,351.62,0.0,10.0,2.0,125000.0,0.0,0.0,0.0,0.0,11.29,0.0,0.0,6.0,0.0,11285.0,64.5,11.0,0.0,7433.06,7433.06,3858.93,3858.93,2566.94,1291.99,0.0,0.0,0.0,351.62,0.0,1.0,0.0,0.0,0.0,32584.0,0.0,2.0,0.0,1.0,24.0,20396.0,49.0,0.0,0.0,10852.0,54.0,17500.0,0.0,3.0,0.0,1.0,5431.0,148.0,98.7,0.0,0.0,55.0,71.0,30.0,24.0,0.0,59.0,18.0,0.0,1.0,2.0,1.0,4.0,3.0,3.0,7.0,2.0,6.0,0.0,0.0,0.0,0.0,90.9,100.0,0.0,0.0,60231.0,32584.0,11000.0,41828.0,0.0,0.0,0.0
35000.0,35000.0,35000.0,0.0,12.61,1172.73,0.0,0.0,0.0,72000.0,1.0,4.0,0.0,1.0,16.68,0.0,1.0,14.0,0.0,42913.0,62.3,27.0,1.0,0.0,0.0,5998.51,5998.51,4110.18,1888.33,0.0,0.0,0.0,1172.73,0.0,1.0,0.0,0.0,0.0,134167.0,1.0,2.0,0.0,0.0,26.0,19700.0,70.0,3.0,9.0,16655.0,65.0,68900.0,1.0,1.0,5.0,9.0,9583.0,15210.0,72.7,0.0,0.0,52.0,93.0,3.0,3.0,1.0,10.0,0.0,0.0,6.0,8.0,8.0,19.0,2.0,11.0,24.0,8.0,14.0,0.0,0.0,0.0,3.0,100.0,37.5,0.0,0.0,184618.0,62613.0,55700.0,28000.0,0.0,0.0,0.0
10800.0,10800.0,10800.0,1.0,16.01,262.7,0.0,10.0,1.0,37000.0,2.0,0.0,0.0,9.0,54.33,0.0,1.0,7.0,0.0,9094.0,47.4,12.0,0.0,9404.68,9404.68,2880.09,2880.09,1395.32,1484.77,0.0,0.0,0.0,262.7,0.0,1.0,1.0,0.0,0.0,265785.0,2.0,3.0,2.0,2.0,5.0,51768.0,95.0,0.0,0.0,7978.0,79.0,19200.0,2.0,3.0,1.0,3.0,37969.0,7433.0,55.0,0.0,0.0,63.0,120.0,59.0,5.0,1.0,59.0,5.0,0.0,2.0,3.0,2.0,4.0,5.0,3.0,6.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,302381.0,60862.0,16500.0,72567.0,0.0,0.0,0.0
14000.0,14000.0,14000.0,1.0,17.47,351.49,1.0,2.0,0.0,46904.0,0.0,0.0,0.0,4.0,19.27,0.0,0.0,6.0,1.0,10859.0,66.2,16.0,0.0,12252.03,12252.03,3852.8,3852.8,1747.97,2104.83,0.0,0.0,0.0,351.49,0.0,1.0,0.0,0.0,0.0,14897.0,0.0,1.0,0.0,0.0,26.0,4038.0,34.0,0.0,0.0,5062.0,53.0,16400.0,0.0,6.0,0.0,0.0,2979.0,3938.0,56.2,0.0,0.0,225.0,345.0,27.0,26.0,0.0,74.0,0.0,0.0,1.0,3.0,2.0,4.0,7.0,5.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,28400.0,14897.0,9000.0,12000.0,0.0,0.0,0.0
18000.0,18000.0,18000.0,0.0,13.58,611.54,0.0,5.0,1.0,125000.0,0.0,0.0,0.0,0.0,33.61,0.0,0.0,23.0,0.0,28605.0,81.5,36.0,0.0,13251.1,13251.1,6713.36,6713.36,4748.9,1964.46,0.0,0.0,0.0,611.54,0.0,1.0,0.0,0.0,172.0,395542.0,2.0,17.0,2.0,4.0,5.0,163187.0,94.0,1.0,1.0,7555.0,92.0,35100.0,2.0,5.0,4.0,5.0,17197.0,3039.0,85.4,0.0,0.0,131.0,324.0,12.0,5.0,3.0,12.0,5.0,1.0,3.0,5.0,3.0,4.0,27.0,5.0,6.0,5.0,23.0,0.0,0.0,0.0,3.0,83.3,100.0,0.0,0.0,450503.0,191792.0,20800.0,173914.0,0.0,0.0,0.0
20000.0,20000.0,20000.0,0.0,16.01,703.24,0.0,10.0,0.0,80000.0,2.0,0.0,0.0,0.0,26.27,0.0,1.0,10.0,0.0,7441.0,57.2,17.0,0.0,15196.71,15196.71,7775.13,7775.13,4803.29,2971.84,0.0,0.0,0.0,703.24,0.0,1.0,0.0,0.0,0.0,89036.0,0.0,8.0,2.0,4.0,9.0,81595.0,97.0,0.0,0.0,7441.0,92.0,13000.0,2.0,4.0,2.0,4.0,8904.0,5559.0,57.2,0.0,0.0,103.0,151.0,44.0,9.0,0.0,68.0,4.0,0.0,1.0,1.0,2.0,5.0,9.0,2.0,8.0,1.0,10.0,0.0,0.0,0.0,2.0,94.1,0.0,0.0,0.0,97092.0,89036.0,13000.0,84092.0,0.0,0.0,0.0
25000.0,25000.0,25000.0,1.0,9.92,530.2,2.0,18.0,2.0,36000.0,0.0,0.0,0.0,1.0,20.97,0.0,0.0,6.0,0.0,10993.0,34.8,13.0,0.0,21182.9,21182.9,5918.42,5918.42,3817.1,2101.32,0.0,0.0,0.0,530.2,0.0,1.0,0.0,0.0,0.0,27103.0,1.0,1.0,1.0,1.0,1.0,16110.0,101.0,0.0,0.0,9774.0,57.0,31600.0,0.0,1.0,0.0,1.0,4517.0,17723.0,37.2,0.0,0.0,96.0,288.0,27.0,1.0,2.0,30.0,0.0,0.0,3.0,4.0,4.0,5.0,2.0,5.0,8.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,47600.0,27103.0,28200.0,16000.0,0.0,0.0,0.0
8000.0,8000.0,8000.0,0.0,10.9,261.54,2.0,14.0,0.0,45000.0,2.0,1.0,0.0,4.0,24.05,1.0,0.0,7.0,0.0,480.0,15.0,10.0,0.0,0.0,0.0,8205.6902888235,8205.69,8000.0,205.69,0.0,0.0,0.0,7948.99,0.0,1.0,0.0,0.0,0.0,27521.0,0.0,2.0,0.0,2.0,13.0,27041.0,82.0,0.0,4.0,8.0,76.0,3200.0,1.0,2.0,0.0,6.0,3932.0,1292.0,0.6,0.0,0.0,56.0,37.0,13.0,13.0,1.0,16.0,14.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,5.0,2.0,7.0,0.0,0.0,1.0,0.0,80.0,0.0,0.0,0.0,36270.0,27521.0,1300.0,33070.0,0.0,0.0,0.0
26000.0,26000.0,26000.0,0.0,10.41,843.97,2.0,7.0,0.0,64800.0,1.0,0.0,0.0,0.0,21.37,0.0,1.0,8.0,0.0,8272.0,13.8,14.0,0.0,16773.92,16773.92,11268.63,11268.63,9226.08,2042.55,0.0,0.0,0.0,843.97,0.0,1.0,0.0,0.0,0.0,30037.0,1.0,1.0,2.0,3.0,3.0,21765.0,59.0,0.0,0.0,5934.0,31.0,60000.0,3.0,2.0,3.0,3.0,3755.0,51728.0,13.8,0.0,0.0,66.0,74.0,25.0,3.0,0.0,25.0,3.0,0.0,4.0,4.0,6.0,6.0,8.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,97015.0,30037.0,60000.0,37015.0,0.0,0.0,0.0
20000.0,20000.0,20000.0,1.0,14.08,466.2,0.0,4.0,2.0,98000.0,1.0,0.0,0.0,1.0,9.29,0.0,0.0,7.0,0.0,9324.0,51.5,22.0,0.0,17298.32,17298.32,5190.79,5190.79,2701.68,2489.11,0.0,0.0,0.0,466.2,0.0,1.0,0.0,0.0,0.0,31641.0,1.0,1.0,0.0,0.0,34.0,22317.0,68.0,2.0,3.0,2778.0,62.0,18100.0,0.0,7.0,0.0,3.0,4520.0,6540.0,53.6,0.0,0.0,167.0,170.0,3.0,3.0,2.0,3.0,19.0,4.0,4.0,5.0,4.0,6.0,8.0,6.0,10.0,5.0,7.0,0.0,0.0,0.0,2.0,81.8,50.0,0.0,0.0,50865.0,31641.0,14100.0,32765.0,0.0,0.0,0.0
18000.0,18000.0,17975.0,0.0,15.04,624.33,0.0,3.0,0.0,29000.0,2.0,0.0,0.0,0.0,21.15,0.0,0.0,8.0,0.0,19015.0,51.3,30.0,1.0,13328.51,13310.0,6852.59,6843.07,4671.49,2181.1,0.0,0.0,0.0,624.33,0.0,1.0,0.0,0.0,0.0,19015.0,1.0,0.0,0.0,0.0,48.0,0.0,0.0,2.0,3.0,8520.0,51.0,37100.0,0.0,14.0,0.0,3.0,2377.0,1768.0,87.9,0.0,0.0,113.0,118.0,6.0,6.0,0.0,16.0,13.0,0.0,2.0,6.0,2.0,8.0,8.0,8.0,22.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,37100.0,19015.0,14600.0,0.0,0.0,0.0,0.0
16000.0,16000.0,16000.0,1.0,18.45,410.23,1.0,1.0,0.0,57000.0,0.0,0.0,0.0,1.0,31.41,0.0,1.0,23.0,0.0,16316.0,84.1,58.0,0.0,14001.42,14001.42,4536.13,4536.13,1998.58,2537.55,0.0,0.0,0.0,410.23,0.0,1.0,0.0,0.0,0.0,249035.0,1.0,18.0,0.0,3.0,18.0,232719.0,106.0,1.0,1.0,4893.0,104.0,19400.0,1.0,3.0,1.0,4.0,10828.0,1084.0,93.8,0.0,0.0,209.0,136.0,3.0,3.0,0.0,34.0,3.0,2.0,4.0,4.0,4.0,6.0,44.0,5.0,14.0,4.0,23.0,0.0,0.0,0.0,1.0,94.4,100.0,0.0,0.0,229934.0,249035.0,17400.0,210534.0,0.0,0.0,0.0
16000.0,16000.0,16000.0,0.0,13.59,543.67,0.0,5.0,2.0,100000.0,2.0,0.0,0.0,0.0,24.35,0.0,0.0,12.0,0.0,26629.0,92.8,12.0,1.0,11779.21,11779.21,6043.93,6043.93,4220.79,1823.14,0.0,0.0,0.0,552.87,0.0,1.0,0.0,0.0,512.0,53850.0,1.0,7.0,1.0,2.0,9.0,27221.0,47.0,1.0,2.0,10400.0,62.0,28700.0,0.0,3.0,1.0,4.0,4488.0,1522.0,93.6,0.0,0.0,136.0,141.0,5.0,5.0,0.0,5.0,9.0,0.0,4.0,5.0,4.0,4.0,7.0,5.0,5.0,5.0,12.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,87058.0,53850.0,23700.0,58358.0,0.0,0.0,0.0
16000.0,16000.0,16000.0,0.0,14.07,547.39,0.0,4.0,2.0,58800.0,1.0,1.0,0.0,0.0,24.03,1.0,0.0,7.0,0.0,14022.0,55.4,25.0,0.0,0.0,0.0,16472.343241258,16472.34,16000.0,472.34,0.0,0.0,0.0,15949.96,0.0,1.0,0.0,0.0,0.0,160318.0,1.0,1.0,1.0,1.0,3.0,26883.0,94.0,2.0,3.0,6723.0,76.0,25300.0,0.0,0.0,2.0,4.0,22903.0,10595.0,48.3,0.0,0.0,117.0,140.0,11.0,3.0,1.0,18.0,4.0,1.0,2.0,5.0,2.0,6.0,11.0,5.0,11.0,5.0,7.0,0.0,0.0,0.0,3.0,87.5,50.0,0.0,0.0,175364.0,40905.0,20500.0,28464.0,0.0,0.0,0.0
20000.0,20000.0,20000.0,1.0,21.45,546.15,1.0,6.0,1.0,75000.0,2.0,0.0,0.0,0.0,26.25,0.0,0.0,18.0,0.0,20653.0,76.2,28.0,0.0,17729.07,17729.07,5983.82,5983.82,2270.93,3712.89,0.0,0.0,0.0,546.15,0.0,1.0,0.0,0.0,171.0,244857.0,3.0,7.0,2.0,4.0,3.0,44208.0,69.0,1.0,2.0,5437.0,71.0,27100.0,0.0,6.0,0.0,6.0,13603.0,2647.0,86.6,0.0,0.0,214.0,175.0,4.0,3.0,1.0,4.0,0.0,3.0,6.0,9.0,6.0,8.0,13.0,10.0,14.0,9.0,18.0,0.0,0.0,0.0,3.0,78.6,83.3,0.0,0.0,294456.0,64861.0,19700.0,64406.0,0.0,0.0,0.0
36000.0,36000.0,36000.0,0.0,6.71,1106.81,3.0,22.0,0.0,90000.0,1.0,0.0,0.0,0.0,15.27,0.0,0.0,5.0,0.0,19787.0,46.6,11.0,0.0,25756.18,25756.18,12148.07,12148.07,10243.82,1904.25,0.0,0.0,0.0,1106.81,0.0,1.0,0.0,0.0,0.0,53209.0,1.0,2.0,1.0,2.0,1.0,33422.0,88.0,1.0,1.0,17409.0,66.0,42500.0,0.0,8.0,0.0,3.0,10642.0,15091.0,53.6,0.0,0.0,158.0,157.0,12.0,1.0,0.0,12.0,23.0,0.0,1.0,2.0,2.0,2.0,7.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,80384.0,53209.0,32500.0,37884.0,0.0,0.0,0.0
